# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
59 580 6543 5.34227e-05 9.45321e-06 6.91977e-05
60 590 6542 5.02967e-05 1.0141e-05 6.62707e-05
61 600 6541 4.65673e-05 1.22833e-05 6.31992e-05
62 610 6540 4.35942e-05 1.37598e-05 6.15247e-05
63 620 6539 4.11223e-05 1.26005e-05 6.22736e-05
64 630 6538 3.85786e-05 9.30016e-06 6.47063e-05
65 640 6537 3.64368e-05 6.71179e-06 6.67125e-05
66 650 6536 3.60456e-05 6.92466e-06 6.69432e-05
67 660 6535 3.81423e-05 9.4867e-06 6.60168e-05
68 670 6534 4.13776e-05 1.27752e-05 6.54345e-05
69 680 6533 4.29137e-05 1.57428e-05 6.60962e-05
70 690 6532 4.09219e-05 1.81608e-05 6.83376e-05
71 700 6531 3.59872e-05 1.99145e-05 7.16091e-05
72 710 6530 3.0541e-05 2.04183e-05 7.41378e-05
73 720 6529 2.72137e-05 1.9186e-05 7.46268e-05
74 730 6528 2.72174e-05 1.68994e-05 7.37006e-05
75 740 6527 2.9745e-05 1.51025e-05 7.3017e-05
76 750 6526 3.27586e-05 1.43e-05 7.31154e-05
77 760 6525 3.4166e-05 1.38319e-05 7.22893e-05
78 770 6524 3.31011e-05 1.35527e-05 6.85766e-05
79 780 6523 3.08585e-05 1.38268e-05 6.25248e-05
80 790 6522 2.97542e-05 1.43043e-05 5.63742e-05
81 800 6521 3.05821e-05 1.46658e-05 5.16642e-05
82 810 6520 3.18335e-05 1.63317e-05 4.85126e-05
83 820 6519 3.14119e-05 2.01922e-05 4.61765e-05
84 830 6518 2.82083e-05 2.34727e-05 4.45195e-05
85 840 6517 2.24173e-05 2.28179e-05 4.44948e-05
86 850 6516 1.54076e-05 1.95207e-05 4.63888e-05
87 860 6515 9.2969e-06 1.79652e-05 4.90038e-05
88 870 6514 5.37242e-06 1.95847e-05 5.09504e-05
89 880 6513 2.81248e-06 2.1883e-05 5.16424e-05
90 890 6512 -1.29909e-07 2.2176e-05 5.13079e-05
91 900 6511 -3.82674e-06 1.98303e-05 5.06343e-05
92 910 6510 -6.93033e-06 1.58508e-05 5.04612e-05
93 920 6509 -7.71882e-06 1.16445e-05 5.08243e-05
94 930 6508 -5.53877e-06 8.44402e-06 5.05677e-05
95 940 6507 -1.26007e-06 6.77885e-06 4.9674e-05
96 950 6506 3.11994e-06 6.27197e-06 5.03247e-05
97 960 6505 5.11606e-06 6.53381e-06 5.39897e-05
98 970 6504 3.33373e-06 8.17878e-06 5.88432e-05
99 980 6503 -1.14466e-06 1.20804e-05 6.15857e-05
100 990 6502 -5.83064e-06 1.73596e-05 6.13415e-05
101 1000 6501 -9.06076e-06 2.14812e-05 6.01114e-05
102 1010 6500 -1.07201e-05 2.288e-05 5.95987e-05
103 1020 6499 -1.13828e-05 2.22574e-05 5.96929e-05
104 1030 6498 -1.16879e-05 2.10913e-05 5.99914e-05
105 1040 6497 -1.22693e-05 2.04269e-05 6.06525e-05
106 1050 6496 -1.33724e-05 2.09175e-05 6.15376e-05
107 1060 6495 -1.46959e-05 2.22275e-05 6.18101e-05
108 1070 6494 -1.59602e-05 2.34427e-05 6.08431e-05
109 1080 6493 -1.68952e-05 2.53842e-05 5.88547e-05
110 1090 6492 -1.72266e-05 2.98179e-05 5.6495e-05
111 1100 6491 -1.73664e-05 3.56594e-05 5.41535e-05
112 1110 6490 -1.80499e-05 3.95378e-05 5.1773e-05
113 1120 6489 -1.87707e-05 4.00354e-05 4.96574e-05
114 1130 6488 -1.77984e-05 3.88148e-05 4.88265e-05
115 1140 6487 -1.41858e-05 3.83156e-05 4.98422e-05
116 1150 6486 -9.20397e-06 3.92378e-05 5.19171e-05
117 1160 6485 -5.35881e-06 3.97466e-05 5.36256e-05
118 1170 6484 -3.97854e-06 3.75448e-05 5.40518e-05
119 1180 6483 -3.98327e-06 3.23084e-05 5.35455e-05
120 1190 6482 -3.3612e-06 2.55961e-05 5.30382e-05
121 1200 6481 -1.38412e-06 1.95786e-05 5.2511e-05
122 1210 6480 1.3185e-06 1.56407e-05 5.10804e-05
123 1220 6479 3.62462e-06 1.30798e-05 4.83978e-05
124 1230 6478 4.51556e-06 9.82638e-06 4.5172e-05
125 1240 6477 4.29176e-06 4.59856e-06 4.26863e-05
126 1250 6476 4.51266e-06 -2.48241e-06 4.18297e-05
127 1260 6475 6.16065e-06 -1.06593e-05 4.19567e-05
128 1270 6474 8.62936e-06 -1.89694e-05 4.09469e-05
129 1280 6473 1.06357e-05 -2.6451e-05 3.73941e-05
130 1290 6472 1.14031e-05 -3.23199e-05 3.231e-05
131 1300 6471 1.04133e-05 -3.63914e-05 2.84314e-05
132 1310 6470 7.04e-06 -3.8964e-05 2.77983e-05
133 1320 6469 1.67378e-06 -3.96515e-05 3.00114e-05
134 1330 6468 -3.73455e-06 -3.76307e-05 3.28924e-05
135 1340 6467 -6.83782e-06 -3.38715e-05 3.4597e-05
136 1350 6466 -6.24684e-06 -3.11915e-05 3.5257e-05
137 1360 6465 -2.68358e-06 -3.09643e-05 3.61025e-05
138 1370 6464 4.28894e-07 -3.14301e-05 3.77877e-05
139 1380 6463 -6.13616e-07 -2.9802e-05 4.01168e-05
140 1390 6462 -5.09356e-06 -2.5115e-05 4.21916e-05
141 1400 6461 -7.92224e-06 -1.92277e-05 4.3042e-05
142 1410 6460 -5.97465e-06 -1.51371e-05 4.26467e-05
143 1420 6459 -1.44271e-06 -1.42402e-05 4.22015e-05
144 1430 6458 1.84492e-06 -1.50654e-05 4.314e-05
145 1440 6457 2.70263e-06 -1.55008e-05 4.51609e-05
146 1450 6456 2.44864e-06 -1.58457e-05 4.63905e-05
147 1460 6455 2.67674e-06 -1.78538e-05 4.58965e-05
148 1470 6454 4.00113e-06 -2.11851e-05 4.49548e-05
149 1480 6453 6.31032e-06 -2.27792e-05 4.5332e-05
150 1490 6452 9.72173e-06 -2.01909e-05 4.70635e-05
151 1500 6451 1.42095e-05 -1.41154e-05 4.83044e-05
152 1510 6450 1.81777e-05 -7.16332e-06 4.74665e-05
153 1520 6449 1.94044e-05 -1.34069e-06 4.55129e-05
154 1530 6448 1.74883e-05 2.86037e-06 4.49872e-05
155 1540 6447 1.42124e-05 5.34222e-06 4.66944e-05
156 1550 6446 1.12858e-05 5.51179e-06 4.84303e-05
157 1560 6445 8.58659e-06 3.67493e-06 4.80001e-05
158 1570 6444 5.09217e-06 2.37545e-06 4.6346e-05
159 1580 6443 6.97406e-07 4.08086e-06 4.55314e-05
160 1590 6442 -3.42382e-06 7.90242e-06 4.53979e-05
161 1600 6441 -5.84821e-06 1.03566e-05 4.43736e-05
162 1610 6440 -6.16876e-06 9.13675e-06 4.21172e-05
163 1620 6439 -5.34658e-06 5.13328e-06 4.00684e-05
164 1630 6438 -4.54722e-06 7.20621e-07 3.98318e-05
165 1640 6437 -4.44297e-06 -2.87288e-06 4.18617e-05
166 1650 6436 -5.38469e-06 -5.87931e-06 4.55791e-05
167 1660 6435 -7.0645e-06 -8.95556e-06 5.02317e-05
168 1670 6434 -8.52528e-06 -1.23111e-05 5.51939e-05
169 1680 6433 -9.16285e-06 -1.5452e-05 5.96827e-05
170 1690 6432 -9.27625e-06 -1.74974e-05 6.28354e-05
171 1700 6431 -9.952e-06 -1.75242e-05 6.41916e-05
172 1710 6430 -1.23021e-05 -1.56126e-05 6.40322e-05
173 1720 6429 -1.60425e-05 -1.31537e-05 6.30467e-05
174 1730 6428 -1.94171e-05 -1.15719e-05 6.18036e-05
175 1740 6427 -2.10495e-05 -1.14768e-05 6.05161e-05
176 1750 6426 -2.13159e-05 -1.25447e-05 5.9412e-05
177 1760 6425 -2.10028e-05 -1.26439e-05 5.81845e-05
178 1770 6424 -1.98602e-05 -8.74208e-06 5.53617e-05
179 1780 6423 -1.75003e-05 -4.03319e-07 5.01112e-05
180 1790 6422 -1.42779e-05 9.26826e-06 4.37705e-05
181 1800 6421 -1.10196e-05 1.68588e-05 3.82448e-05
182 1810 6420 -8.29366e-06 2.1916e-05 3.44276e-05
183 1820 6419 -5.71222e-06 2.62082e-05 3.24524e-05
184 1830 6418 -2.58831e-06 3.07855e-05 3.20576e-05
185 1840 6417 4.54434e-07 3.51353e-05 3.24829e-05
186 1850 6416 1.92808e-06 3.83978e-05 3.25247e-05
187 1860 6415 1.61211e-06 4.03478e-05 3.10928e-05
188 1870 6414 8.47985e-07 4.13158e-05 2.82666e-05
189 1880 6413 1.09934e-06 4.21141e-05 2.5564e-05
190 1890 6412 2.92161e-06 4.33257e-05 2.46932e-05
191 1900 6411 5.6691e-06 4.40311e-05 2.53725e-05
192 1910 6410 7.8604e-06 4.22223e-05 2.55848e-05
193 1920 6409 8.33074e-06 3.74836e-05 2.4491e-05
194 1930 6408 7.33633e-06 3.17806e-05 2.38881e-05
195 1940 6407 6.34376e-06 2.67137e-05 2.57331e-05
196 1950 6406 6.6627e-06 2.224e-05 2.9458e-05
197 1960 6405 8.00727e-06 1.86758e-05 3.2791e-05
198 1970 6404 8.83416e-06 1.78426e-05 3.44771e-05
199 1980 6403 8.33084e-06 2.09878e-05 3.50618e-05
200 1990 6402 7.40742e-06 2.63197e-05 3.57434e-05
68000 200
1 0 6801 0.000676454 0.000750328 0.000717133
2 10 6800 0.000634032 0.000704897 0.000672734
3 20 6799 0.000542357 0.000606465 0.000577709
4 30 6798 0.000461663 0.000517971 0.000494951
5 40 6797 0.000414875 0.000461652 0.000445871
6 50 6796 0.000387618 0.000421841 0.000413711
7 60 6795 0.000360551 0.000381285 0.000380511
8 70 6794 0.00032822 0.000337572 0.000343885
9 80 6793 0.000295601 0.000295783 0.000309595
10 90 6792 0.000267808 0.000259296 0.000281352
11 100 6791 0.000245898 0.000228938 0.000259182
12 110 6790 0.000228481 0.000204539 0.000242394
13 120 6789 0.000213674 0.000184862 0.000230486
14 130 6788 0.000199476 0.000168177 0.000221817
15 140 6787 0.000184534 0.000153754 0.000213483
16 150 6786 0.000169223 0.000142477 0.000203599
17 160 6785 0.00015542 0.000135675 0.00019346
18 170 6784 0.000144301 0.000132601 0.000186198
19 180 6783 0.000134636 0.000129887 0.000182811
20 190 6782 0.000124665 0.000124762 0.000181176
21 200 6781 0.000114681 0.000117692 0.000179473
22 210 6780 0.000106312 0.00011059 0.00017725
23 220 6779 0.000100133 0.000104203 0.000173037
24 230 6778 9.5611e-05 9.87581e-05 0.000165023
25 240 6777 9.21656e-05 9.49307e-05 0.000154043
26 250 6776 8.91147e-05 9.30867e-05 0.000143238
27 260 6775 8.60403e-05 9.31306e-05 0.000135183
28 270 6774 8.32322e-05 9.49073e-05 0.000129984
29 280 6773 8.10835e-05 9.78875e-05 0.000125997
30 290 6772 8.00129e-05 0.000100943 0.000122173
31 300 6771 8.04884e-05 0.000102965 0.00011898
32 310 6770 8.20493e-05 0.000103812 0.000117113
33 320 6769 8.29352e-05 0.000104448 0.000116822
34 330 6768 8.15418e-05 0.000105486 0.000117833
35 340 6767 7.81824e-05 0.00010603 0.000118965
36 350 6766 7.4777e-05 0.000104855 0.000118375
37 360 6765 7.31413e-05 0.000102113 0.000115075
38 370 6764 7.39925e-05 9.89629e-05 0.000110584
39 380 6763 7.67793e-05 9.60001e-05 0.000107997
40 390 6762 7.99534e-05 9.27049e-05 0.000108417
41 400 6761 8.21855e-05 8.83619e-05 0.000109372
42 410 6760 8.31675e-05 8.31277e-05 0.000108239
43 420 6759 8.28547e-05 7.78681e-05 0.000105785
44 430 6758 8.10465e-05 7.30927e-05 0.00010434
45 440 6757 7.79344e-05 6.82592e-05 0.000104252
46 450 6756 7.42089e-05 6.25521e-05 0.000103886
47 460 6755 7.03778e-05 5.62875e-05 0.000102128
48 470 6754 6.65128e-05 5.04636e-05 9.98119e-05
49 480 6753 6.27062e-05 4.56574e-05 9.87912e-05
50 490 6752 5.96636e-05 4.21734e-05 9.95505e-05
51 500 6751 5.84344e-05 3.97792e-05 0.000100607
52 510 6750 5.87834e-05 3.73158e-05 9.99917e-05
53 520 6749 5.85914e-05 3.34251e-05 9.62221e-05
54 530 6748 5.60914e-05 2.78019e-05 8.9329e-05
55 540 6747 5.21435e-05 2.14519e-05 8.13342e-05
56 550 6746 4.92849e-05 1.56195e-05 7.45524e-05
57 560 6745 4.89456e-05 1.08313e-05 7.00427e-05
58 570 6744 4.97613e-05 7.32319e-06 6.74965e-05
59 580 6743 4.90617e-05 5.60661e-06 6.55409e-05
60 590 6742 4.61003e-05 5.96652e-06 6.3059e-05
61 600 6741 4.24463e-05 7.5258e-06 6.04511e-05
62 610 6740 3.93954e-05 8.24785e-06 5.90684e-05
63 620 6739 3.67108e-05 6.47492e-06 5.97925e-05
64 630 6738 3.39662e-05 2.78861e-06 6.20279e-05
65 640 6737 3.17562e-05 -2.25772e-07 6.39441e-05
66 650 6736 3.13357e-05 -4.96547e-07 6.41787e-05
67 660 6735 3.32076e-05 1.85659e-06 6.30021e-05
68 670 6734 3.59895e-05 5.40161e-06 6.17915e-05
69 680 6733 3.71498e-05 8.91792e-06 6.17793e-05
70 690 6732 3.52302e-05 1.18995e-05 6.36978e-05
71 700 6731 3.09011e-05 1.41567e-05 6.69052e-05
72 710 6730 2.63353e-05 1.53643e-05 6.93648e-05
73 720 6729 2.36843e-05 1.5363e-05 6.96867e-05
74 730 6728 2.37765e-05 1.47929e-05 6.85329e-05
75 740 6727 2.59058e-05 1.46426e-05 6.75029e-05
76 750 6726 2.85879e-05 1.48648e-05 6.7034e-05
77 760 6725 3.0198e-05 1.46968e-05 6.5515e-05
78 770 6724 2.98136e-05 1.42533e-05 6.1205e-05
79 780 6723 2.82474e-05 1.43002e-05 5.48087e-05
80 790 6722 2.73894e-05 1.47906e-05 4.85774e-05
81 800 6721 2.80858e-05 1.54373e-05 4.39409e-05
82 810 6720 2.92475e-05 1.73348e-05 4.09274e-05
83 820 6719 2.91038e-05 2.11086e-05 3.88291e-05
84 830 6718 2.64636e-05 2.41545e-05 3.7593e-05
85 840 6717 2.11248e-05 2.33411e-05 3.81154e-05
86 850 6716 1.41262e-05 1.99509e-05 4.05061e-05
87 860 6715 7.61013e-06 1.82347e-05 4.3415e-05
88 870 6714 3.19543e-06 1.95085e-05 4.5501e-05
89 880 6713 4.35666e-07 2.13557e-05 4.64559e-05
90 890 6712 -2.28615e-06 2.13909e-05 4.67461e-05
91 900 6711 -5.56361e-06 1.90745e-05 4.70494e-05
92 910 6710 -8.41641e-06 1.52103e-05 4.8024e-05
93 920 6709 -9.26387e-06 1.10318e-05 4.95453e-05
94 930 6708 -7.31797e-06 7.77515e-06 5.03814e-05
95 940 6707 -3.28724e-06 6.22774e-06 5.04264e-05
96 950 6706 9.25136e-07 6.28871e-06 5.16629e-05
97 960 6705 2.88903e-06 7.35416e-06 5.54424e-05
98 970 6704 1.16146e-06 9.47427e-06 6.01348e-05
99 980 6703 -3.34251e-06 1.32894e-05 6.2742e-05
100 990 6702 -8.21379e-06 1.82949e-05 6.23672e-05
101 1000 6701 -1.15843e-05 2.24376e-05 6.07463e-05
102 1010 6700 -1.30381e-05 2.42497e-05 5.95005e-05
103 1020 6699 -1.31287e-05 2.41463e-05 5.88807e-05
104 1030 6698 -1.27941e-05 2.3271e-05 5.90398e-05
105 1040 6697 -1.29638e-05 2.2523e-05 6.02587e-05
106 1050 6696 -1.39182e-05 2.26564e-05 6.20412e-05
107 1060 6695 -1.52184e-05 2.37495e-05 6.32549e-05
108 1070 6694 -1.6427e-05 2.52065e-05 6.31433e-05
109 1080 6693 -1.71733e-05 2.76396e-05 6.17854e-05
110 1090 6692 -1.71678e-05 3.23807e-05 5.97032e-05
111 1100 6691 -1.6909e-05 3.82714e-05 5.74328e-05
112 1110 6690 -1.72648e-05 4.22105e-05 5.52543e-05
113 1120 6689 -1.7807e-05 4.30215e-05 5.36205e-05
114 1130 6688 -1.68175e-05 4.22582e-05 5.32961e-05
115 1140 6687 -1.32883e-05 4.20543e-05 5.45491e-05
116 1150 6686 -8.36388e-06 4.29967e-05 5.66809e-05
117 1160 6685 -4.44091e-06 4.34827e-05 5.86735e-05
118 1170 6684 -2.82748e-06 4.15211e-05 5.99242e-05
119 1180 6683 -2.55981e-06 3.68895e-05 6.05657e-05
120 1190 6682 -1.7989e-06 3.10344e-05 6.0961e-05
121 1200 6681 1.45741e-07 2.57785e-05 6.08472e-05
122 1210 6680 2.81438e-06 2.21131e-05 5.96925e-05
123 1220 6679 5.37323e-06 1.92454e-05 5.74195e-05
124 1230 6678 6.89588e-06 1.53965e-05 5.44631e-05
125 1240 6677 7.29962e-06 9.7362e-06 5.18815e-05
126 1250 6676 7.6744e-06 2.57911e-06 5.08999e-05
127 1260 6675 9.07313e-06 -5.47902e-06 5.13457e-05
128 1270 6674 1.13794e-05 -1.37543e-05 5.11604e-05
129 1280 6673 1.36369e-05 -2.13256e-05 4.85787e-05
130 1290 6672 1.49676e-05 -2.72746e-05 4.43005e-05
131 1300 6671 1.4516e-05 -3.14098e-05 4.11479e-05
132 1310 6670 1.14054e-05 -3.40235e-05 4.136e-05
133 1320 6669 5.98106e-06 -3.45602e-05 4.44808e-05
134 1330 6668 3.31597e-07 -3.21415e-05 4.8147e-05
135 1340 6667 -2.90858e-06 -2.79289e-05 5.04808e-05
136 1350 6666 -2.14164e-06 -2.5007e-05 5.15873e-05
137 1360 6665 1.79238e-06 -2.49036e-05 5.26163e-05
138 1370 6664 5.18706e-06 -2.58807e-05 5.42144e-05
139 1380 6663 4.19652e-06 -2.50215e-05 5.62875e-05
140 1390 6662 -4.31571e-07 -2.10466e-05 5.81268e-05
141 1400 6661 -3.44376e-06 -1.54775e-05 5.89825e-05
142 1410 6660 -1.49e-06 -1.12375e-05 5.88342e-05
143 1420 6659 3.32128e-06 -1.00649e-05 5.86412e-05
144 1430 6658 7.02845e-06 -1.09558e-05 5.96712e-05
145 1440 6657 8.18239e-06 -1.18502e-05 6.17303e-05
146 1450 6656 7.83464e-06 -1.26697e-05 6.31607e-05
147 1460 6655 7.51467e-06 -1.4938e-05 6.2959e-05
148 1470 6654 8.13253e-06 -1.83854e-05 6.19541e-05
149 1480 6653 9.94017e-06 -2.017e-05 6.163e-05
150 1490 6652 1.30372e-05 -1.80107e-05 6.23925e-05
151 1500 6651 1.71318e-05 -1.25457e-05 6.30608e-05
152 1510 6650 2.05792e-05 -6.15346e-06 6.22895e-05
153 1520 6649 2.13553e-05 -6.35407e-07 6.07222e-05
154 1530 6648 1.92248e-05 3.53182e-06 6.05232e-05
155 1540 6647 1.60099e-05 6.13344e-06 6.24892e-05
156 1550 6646 1.33698e-05 6.50365e-06 6.46272e-05
157 1560 6645 1.10194e-05 4.72036e-06 6.45957e-05
158 1570 6644 7.72691e-06 3.02208e-06 6.2932e-05
159 1580 6643 3.25837e-06 4.158e-06 6.16983e-05
160 1590 6642 -1.10852e-06 7.8622e-06 6.11255e-05
161 1600 6641 -3.6059e-06 1.05737e-05 5.98201e-05
162 1610 6640 -3.54731e-06 9.40905e-06 5.71131e-05
163 1620 6639 -2.03912e-06 5.13402e-06 5.41998e-05
164 1630 6638 -7.60136e-07 5.67933e-07 5.28491e-05
165 1640 6637 -6.63126e-07 -2.77955e-06 5.38255e-05
166 1650 6636 -1.80874e-06 -5.43609e-06 5.66274e-05
167 1660 6635 -3.48145e-06 -8.519e-06 6.02383e-05
168 1670 6634 -4.66228e-06 -1.23278e-05 6.37764e-05
169 1680 6633 -4.9328e-06 -1.60833e-05 6.65863e-05
170 1690 6632 -4.75981e-06 -1.85344e-05 6.82879e-05
171 1700 6631 -5.28413e-06 -1.86526e-05 6.87035e-05
172 1710 6630 -7.611e-06 -1.66557e-05 6.78782e-05
173 1720 6629 -1.13848e-05 -1.42036e-05 6.61726e-05
174 1730 6628 -1.46383e-05 -1.29072e-05 6.41778e-05
175 1740 6627 -1.57576e-05 -1.32199e-05 6.23358e-05
176 1750 6626 -1.51962e-05 -1.45246e-05 6.09002e-05
177 1760 6625 -1.42232e-05 -1.4644e-05 5.93639e-05
178 1770 6624 -1.29846e-05 -1.08051e-05 5.61453e-05
179 1780 6623 -1.10286e-05 -2.76837e-06 5.05707e-05
180 1790 6622 -8.4111e-06 6.48331e-06 4.43368e-05
181 1800 6621 -5.73008e-06 1.37326e-05 3.95288e-05
182 1810 6620 -3.45731e-06 1.85134e-05 3.66708e-05
183 1820 6619 -1.24632e-06 2.25517e-05 3.51276e-05
184 1830 6618 1.52436e-06 2.70499e-05 3.41622e-05
185 1840 6617 4.3347e-06 3.16761e-05 3.34132e-05
186 1850 6616 5.83639e-06 3.54193e-05 3.24147e-05
187 1860 6615 5.70033e-06 3.7653e-05 3.02418e-05
188 1870 6614 4.93361e-06 3.8673e-05 2.67002e-05
189 1880 6613 4.75616e-06 3.96892e-05 2.3274e-05
190 1890 6612 5.8176e-06 4.13803e-05 2.19211e-05
191 1900 6611 7.79218e-06 4.24583e-05 2.24329e-05
192 1910 6610 9.44829e-06 4.07802e-05 2.26316e-05
193 1920 6609 9.6378e-06 3.63569e-05 2.14106e-05
194 1930 6608 8.51381e-06 3.16277e-05 2.05139e-05
195 1940 6607 7.47853e-06 2.81354e-05 2.22092e-05
196 1950 6606 7.78235e-06 2.52564e-05 2.61544e-05
197 1960 6605 8.93998e-06 2.27683e-05 2.99e-05
198 1970 6604 9.18423e-06 2.23546e-05 3.19316e-05
199 1980 6603 7.77994e-06 2.53481e-05 3.27983e-05
200 1990 6602 6.02075e-06 3.00669e-05 3.38363e-05
70000 200
1 0 7001 0.000675894 0.000749664 0.000717819
2 10 7000 0.000633593 0.000704182 0.00067331
3 20 6999 0.000542224 0.000605469 0.000578071
4 30 6998 0.000461757 0.000516618 0.000495324
5 40 6997 0.000414987 0.000460063 0.000446743
6 50 6996 0.000387646 0.000420064 0.000415402
7 60 6995 0.000360585 0.000379067 0.000382877
8 70 6994 0.000328368 0.000334545 0.000346436
9 80 6993 0.000295854 0.000291948 0.000311959
10 90 6992 0.00026813 0.000255232 0.000283646
11 100 6991 0.000246384 0.000225333 0.000261851
12 110 6990 0.000229249 0.000201585 0.000245705
13 120 6989 0.000214632 0.000182198 0.000234383
14 130 6988 0.000200423 0.000165334 0.000226162
15 140 6987 0.000185454 0.0001505 0.000218139
16 150 6986 0.000170359 0.000138695 0.000208378
17 160 6985 0.000157138 0.000131195 0.000198142
18 170 6984 0.000146832 0.000127251 0.000190604
19 180 6983 0.000138012 0.000123602 0.000186854
20 190 6982 0.000128938 0.000117572 0.00018488
21 200 6981 0.000119989 0.000109657 0.000182922
22 210 6980 0.000112573 0.00010173 0.000180525
23 220 6979 0.000106898 9.45612e-05 0.000176267
24 230 6978 0.000102369 8.84296e-05 0.000168438
25 240 6977 9.87267e-05 8.39313e-05 0.000157848
26 250 6976 9.57025e-05 8.13218e-05 0.000147454
27 260 6975 9.30688e-05 8.06135e-05 0.000139679
28 270 6974 9.09943e-05 8.20246e-05 0.000134749
29 280 6973 8.95592e-05 8.53216e-05 0.000131164
30 290 6972 8.88862e-05 8.93132e-05 0.000127588
31 300 6971 8.93424e-05 9.25474e-05 0.000123984
32 310 6970 9.06395e-05 9.44894e-05 0.000121023
33 320 6969 9.12717e-05 9.59146e-05 0.000119507
34 330 6968 8.97025e-05 9.75989e-05 0.000119693
35 340 6967 8.61645e-05 9.8916e-05 0.000120495
36 350 6966 8.25861e-05 9.85511e-05 0.000119808
37 360 6965 8.08948e-05 9.62509e-05 0.000116307
38 370 6964 8.18563e-05 9.29598e-05 0.000111359
39 380 6963 8.4894e-05 8.95346e-05 0.000108259
40 390 6962 8.83425e-05 8.58942e-05 0.00010856
41 400 6961 9.06834e-05 8.15033e-05 0.000110112
42 410 6960 9.14255e-05 7.63342e-05 0.000110097
43 420 6959 9.05197e-05 7.09749e-05 0.000108513
44 430 6958 8.80049e-05 6.59411e-05 0.000106951
45 440 6957 8.43535e-05 6.10793e-05 0.000105764
46 450 6956 8.02831e-05 5.60341e-05 0.000104035
47 460 6955 7.60726e-05 5.1129e-05 0.000101427
48 470 6954 7.16404e-05 4.68711e-05 9.89271e-05
49 480 6953 6.72009e-05 4.33898e-05 9.78741e-05
50 490 6952 6.37354e-05 4.09809e-05 9.82202e-05
51 500 6951 6.23769e-05 3.97121e-05 9.85867e-05
52 510 6950 6.27467e-05 3.85033e-05 9.75704e-05
53 520 6949 6.25667e-05 3.56724e-05 9.39959e-05
54 530 6948 5.99702e-05 3.05772e-05 8.76696e-05
55 540 6947 5.5745e-05 2.41889e-05 8.02707e-05
56 550 6946 5.25196e-05 1.79625e-05 7.40489e-05
57 560 6945 5.20334e-05 1.25862e-05 7.01865e-05
58 570 6944 5.31348e-05 8.35486e-06 6.83964e-05
59 580 6943 5.3061e-05 5.91257e-06 6.71398e-05
60 590 6942 5.0772e-05 5.74463e-06 6.50074e-05
61 600 6941 4.76117e-05 7.1458e-06 6.2248e-05
62 610 6940 4.48801e-05 8.15064e-06 6.04096e-05
63 620 6939 4.2395e-05 6.96517e-06 6.06554e-05
64 630 6938 3.97355e-05 3.98988e-06 6.24575e-05
65 640 6937 3.75726e-05 1.75822e-06 6.38888e-05
66 650 6936 3.72657e-05 2.18383e-06 6.36114e-05
67 660 6935 3.92663e-05 4.82386e-06 6.21001e-05
68 670 6934 4.20989e-05 8.10517e-06 6.07949e-05
69 680 6933 4.32906e-05 1.11316e-05 6.08212e-05
70 690 6932 4.14604e-05 1.39129e-05 6.2852e-05
71 700 6931 3.7217e-05 1.64574e-05 6.63497e-05
72 710 6930 3.26586e-05 1.80859e-05 6.92918e-05
73 720 6929 2.99474e-05 1.81053e-05 7.0125e-05
74 730 6928 2.98516e-05 1.7054e-05 6.92203e-05
75 740 6927 3.1536e-05 1.63759e-05 6.80741e-05
76 750 6926 3.3556e-05 1.64093e-05 6.7353e-05
77 760 6925 3.45628e-05 1.62126e-05 6.57877e-05
78 770 6924 3.38326e-05 1.54774e-05 6.17334e-05
79 780 6923 3.21239e-05 1.48839e-05 5.56746e-05
80 790 6922 3.11953e-05 1.48071e-05 4.96497e-05
81 800 6921 3.17746e-05 1.53897e-05 4.50695e-05
82 810 6920 3.27415e-05 1.75832e-05 4.20789e-05
83 820 6919 3.24626e-05 2.14381e-05 4.00697e-05
84 830 6918 2.98611e-05 2.41518e-05 3.8938e-05
85 840 6917 2.46568e-05 2.30977e-05 3.94686e-05
86 850 6916 1.78239e-05 2.00763e-05 4.17376e-05
87 860 6915 1.15155e-05 1.91822e-05 4.45182e-05
88 870 6914 7.34733e-06 2.10862e-05 4.65721e-05
89 880 6913 4.81101e-06 2.28897e-05 4.7628e-05
90 890 6912 2.21035e-06 2.2225e-05 4.79849e-05
91 900 6911 -1.07057e-06 1.8964e-05 4.80887e-05
92 910 6910 -4.03757e-06 1.43191e-05 4.86587e-05
93 920 6909 -5.14054e-06 9.67731e-06 4.98591e-05
94 930 6908 -3.54926e-06 6.16859e-06 5.06073e-05
95 940 6907 1.59281e-07 4.36487e-06 5.07111e-05
96 950 6906 4.09316e-06 4.11288e-06 5.19253e-05
97 960 6905 5.70123e-06 4.99284e-06 5.55125e-05
98 970 6904 3.52121e-06 7.14648e-06 5.99669e-05
99 980 6903 -1.38876e-06 1.10742e-05 6.2524e-05
100 990 6902 -6.43231e-06 1.61556e-05 6.24091e-05
101 1000 6901 -9.63084e-06 2.03956e-05 6.12776e-05
102 1010 6900 -1.05935e-05 2.23771e-05 6.06626e-05
103 1020 6899 -9.98111e-06 2.24436e-05 6.07579e-05
104 1030 6898 -8.88112e-06 2.16469e-05 6.13572e-05
105 1040 6897 -8.41869e-06 2.10143e-05 6.24011e-05
